"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_AHexCS","[M+NH4]+","1","2","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_AHexCS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Number of Scans","MSDIAL_AHexCS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Max Intensity","MSDIAL_AHexCS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Average m/z","MSDIAL_AHexCS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_AHexCS","[M+NH4]+","1","2","RT_min","RT_max","Comment"
"","MSDIAL_ST 27:1;O;Hex;FA 12:0;[M+NH4]+;CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;ZYKBJURXSSJNSZ-UHFFFAOYNA-N;C45H78O7",0,0,0,"6.83736944444445","7.13736944444445","17284","","MSDIAL_ST 27:1;O;Hex;FA 12:0;[M+NH4]+;CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;ZYKBJURXSSJNSZ-UHFFFAOYNA-N;C45H78O7",0,0,0,"6.83736944444445","7.13736944444445","17284","","MSDIAL_ST 27:1;O;Hex;FA 12:0;[M+NH4]+;CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;ZYKBJURXSSJNSZ-UHFFFAOYNA-N;C45H78O7",0,0,0,"6.83736944444445","7.13736944444445","17284","","MSDIAL_ST 27:1;O;Hex;FA 12:0;[M+NH4]+;CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;ZYKBJURXSSJNSZ-UHFFFAOYNA-N;C45H78O7",0,0,0,"6.83736944444445","7.13736944444445","17284","","MSDIAL_ST 27:1;O;Hex;FA 12:0;[M+NH4]+;CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;ZYKBJURXSSJNSZ-UHFFFAOYNA-N;C45H78O7",0,0,0,"6.83736944444445","7.13736944444445","17284","","MSDIAL_ST 27:1;O;Hex;FA 12:0;[M+NH4]+;CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;ZYKBJURXSSJNSZ-UHFFFAOYNA-N;C45H78O7","748.60858","369.3516","748.6086","6.83736944444445","7.13736944444445","17284"
"","MSDIAL_ST 27:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IKPXNVPRGZUMSK-UHFFFAOYNA-N;C56H100O7",0,0,0,"11.5416277777778","11.8416277777778","10462","","MSDIAL_ST 27:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IKPXNVPRGZUMSK-UHFFFAOYNA-N;C56H100O7",0,0,0,"11.5416277777778","11.8416277777778","10462","","MSDIAL_ST 27:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IKPXNVPRGZUMSK-UHFFFAOYNA-N;C56H100O7",0,0,0,"11.5416277777778","11.8416277777778","10462","","MSDIAL_ST 27:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IKPXNVPRGZUMSK-UHFFFAOYNA-N;C56H100O7",0,0,0,"11.5416277777778","11.8416277777778","10462","","MSDIAL_ST 27:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IKPXNVPRGZUMSK-UHFFFAOYNA-N;C56H100O7",0,0,0,"11.5416277777778","11.8416277777778","10462","","MSDIAL_ST 27:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IKPXNVPRGZUMSK-UHFFFAOYNA-N;C56H100O7","902.78073","369.3516","902.7807","11.5416277777778","11.8416277777778","10462"
"","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7",0,0,0,"12.0858424242424","12.3858424242424","9173","","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7",0,0,0,"12.0858424242424","12.3858424242424","9173","","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7",0,0,0,"12.0858424242424","12.3858424242424","9173","","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7",0,0,0,"12.0858424242424","12.3858424242424","9173","","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7",0,0,0,"12.0858424242424","12.3858424242424","9173","","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7","916.79638","369.3516","916.7964","12.0858424242424","12.3858424242424","9173"
"","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7",0,0,0,"11.7097694444444","12.0097694444444","9205","","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7",0,0,0,"11.7097694444444","12.0097694444444","9205","","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7",0,0,0,"11.7097694444444","12.0097694444444","9205","","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7",0,0,0,"11.7097694444444","12.0097694444444","9205","","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7",0,0,0,"11.7097694444444","12.0097694444444","9205","","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7","916.79638","369.3516","916.7964","11.7097694444444","12.0097694444444","9205"
"","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7",0,0,0,"13.5482861111111","13.8482861111111","11467","","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7",0,0,0,"13.5482861111111","13.8482861111111","11467","","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7",0,0,0,"13.5482861111111","13.8482861111111","11467","","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7",0,0,0,"13.5482861111111","13.8482861111111","11467","","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7",0,0,0,"13.5482861111111","13.8482861111111","11467","","MSDIAL_ST 27:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;YZAQAAMDLVATNB-UHFFFAOYNA-N;C57H102O7","916.79638","369.3516","916.7964","13.5482861111111","13.8482861111111","11467"
"","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7",0,0,0,"12.9613541666667","13.2613541666667","881","","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7",0,0,0,"12.9613541666667","13.2613541666667","881","","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7",0,0,0,"12.9613541666667","13.2613541666667","881","","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7",0,0,0,"12.9613541666667","13.2613541666667","881","","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7",0,0,0,"12.9613541666667","13.2613541666667","881","","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7","914.78073","369.3516","914.7807","12.9613541666667","13.2613541666667","881"
"","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7",0,0,0,"11.4728777777778","11.7728777777778","1856","","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7",0,0,0,"11.4728777777778","11.7728777777778","1856","","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7",0,0,0,"11.4728777777778","11.7728777777778","1856","","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7",0,0,0,"11.4728777777778","11.7728777777778","1856","","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7",0,0,0,"11.4728777777778","11.7728777777778","1856","","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7","914.78073","369.3516","914.7807","11.4728777777778","11.7728777777778","1856"
"","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7",0,0,0,"11.7000847222222","12.0000847222222","2124","","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7",0,0,0,"11.7000847222222","12.0000847222222","2124","","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7",0,0,0,"11.7000847222222","12.0000847222222","2124","","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7",0,0,0,"11.7000847222222","12.0000847222222","2124","","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7",0,0,0,"11.7000847222222","12.0000847222222","2124","","MSDIAL_ST 27:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;DXMPKCSAAVNDTF-MSUUIHNZNA-N;C57H100O7","914.78073","369.3516","914.7807","11.7000847222222","12.0000847222222","2124"
"","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7",0,0,0,"12.3927611111111","12.6927611111111","808","","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7",0,0,0,"12.3927611111111","12.6927611111111","808","","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7",0,0,0,"12.3927611111111","12.6927611111111","808","","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7",0,0,0,"12.3927611111111","12.6927611111111","808","","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7",0,0,0,"12.3927611111111","12.6927611111111","808","","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7","912.76508","369.3516","912.7651","12.3927611111111","12.6927611111111","808"
"","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7",0,0,0,"11.2841180555556","11.5841180555556","2874","","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7",0,0,0,"11.2841180555556","11.5841180555556","2874","","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7",0,0,0,"11.2841180555556","11.5841180555556","2874","","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7",0,0,0,"11.2841180555556","11.5841180555556","2874","","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7",0,0,0,"11.2841180555556","11.5841180555556","2874","","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7","912.76508","369.3516","912.7651","11.2841180555556","11.5841180555556","2874"
"","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7",0,0,0,"10.9549583333333","11.2549583333333","3648","","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7",0,0,0,"10.9549583333333","11.2549583333333","3648","","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7",0,0,0,"10.9549583333333","11.2549583333333","3648","","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7",0,0,0,"10.9549583333333","11.2549583333333","3648","","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7",0,0,0,"10.9549583333333","11.2549583333333","3648","","MSDIAL_ST 27:1;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IFSFJPPKUNXRBP-AUGURXLVNA-N;C57H98O7","912.76508","369.3516","912.7651","10.9549583333333","11.2549583333333","3648"
